0.5501546859741211,0.3524631857872009,-0.029050838202238083;0.4119901657104492,0.36098843812942505,-0.04932194948196411;0.5736945271492004,0.5715166330337524,-0.1569516360759735;0.395081490278244,0.5927874445915222,-0.15824809670448303;0.55059814453125,0.5099142789840698,-0.46689772605895996;0.40688151121139526,0.5582400560379028,-0.44070491194725037;0.5286129117012024,0.6924323439598083,0.0054174321703612804;0.44269102811813354,0.6942424774169922,-0.005451229866594076;0.6590572595596313,0.7927870154380798,-0.32051581144332886;0.310491144657135,0.7763254642486572,-0.3282929062843323;0.4683460295200348,0.8189243674278259,-0.18348167836666107;0.5034847259521484,0.7969342470169067,-0.18536260724067688;0.4498414993286133,0.7963644862174988,-0.15929406881332397;0.515230119228363,0.761037290096283,-0.1595417559146881;
0.551255464553833,0.3517118990421295,-0.040281858295202255;0.4107154905796051,0.35827773809432983,-0.061218731105327606;0.5717899203300476,0.5717805027961731,-0.17815297842025757;0.3973400592803955,0.5908880233764648,-0.17772024869918823;0.5479488968849182,0.5053451657295227,-0.49168795347213745;0.4037467837333679,0.5588667392730713,-0.4654408097267151;0.5275759696960449,0.6943455338478088,0.005521081853657961;0.4411754608154297,0.6954923868179321,-0.0055396705865859985;0.6559985876083374,0.7968330979347229,-0.33384832739830017;0.3081355690956116,0.7746579647064209,-0.3373856842517853;0.46664899587631226,0.8233119249343872,-0.18186154961585999;0.49516457319259644,0.8043678402900696,-0.18229034543037415;0.45024704933166504,0.7973293662071228,-0.15650802850723267;0.5133198499679565,0.7651144862174988,-0.15596893429756165;
0.5509095191955566,0.3545142710208893,-0.08178948611021042;0.41093817353248596,0.35614150762557983,-0.0993361845612526;0.5701146125793457,0.5736942291259766,-0.23290479183197021;0.3952006697654724,0.5822591781616211,-0.23097121715545654;0.54522705078125,0.5074827671051025,-0.5526284575462341;0.39928966760635376,0.5487807393074036,-0.5268267393112183;0.5309425592422485,0.6971740126609802,0.003956080414354801;0.44194188714027405,0.7018365263938904,-0.004027884919196367;0.6564984917640686,0.7946663498878479,-0.33039405941963196;0.3092409670352936,0.7752578854560852,-0.34828487038612366;0.4694001078605652,0.8256634473800659,-0.16197936236858368;0.49808770418167114,0.8017208576202393,-0.15823465585708618;0.45293527841567993,0.7963203191757202,-0.13560277223587036;0.5065969228744507,0.768517792224884,-0.1286788284778595;
0.5509815812110901,0.3517166078090668,-0.026228655129671097;0.41261348128318787,0.3520549535751343,-0.04313962906599045;0.5800557136535645,0.5616359710693359,-0.17323121428489685;0.3960992395877838,0.5704843401908875,-0.16654309630393982;0.5529170036315918,0.5058713555335999,-0.49142447113990784;0.3963470757007599,0.5433604121208191,-0.4632946848869324;0.5296177268028259,0.6956172585487366,0.005168849602341652;0.4410700798034668,0.6978449821472168,-0.0052050077356398106;0.6572153568267822,0.7976821064949036,-0.3305032551288605;0.3099669814109802,0.7756074070930481,-0.3414960205554962;0.46735310554504395,0.8235116004943848,-0.18119095265865326;0.5049181580543518,0.7939361333847046,-0.1769258826971054;0.44962581992149353,0.7987141013145447,-0.1562935709953308;0.5126539468765259,0.7659399509429932,-0.14962102472782135;
0.5525957345962524,0.3569287955760956,-0.04696230962872505;0.41042429208755493,0.35538312792778015,-0.05852030962705612;0.5680017471313477,0.5766476392745972,-0.19151431322097778;0.3963553011417389,0.5528551936149597,-0.17455369234085083;0.550933301448822,0.5134652853012085,-0.5078266263008118;0.39179176092147827,0.5498960018157959,-0.46742773056030273;0.5309907793998718,0.6997515559196472,0.00261080265045166;0.443014532327652,0.7070044875144958,-0.0026374999433755875;0.6585756540298462,0.7897034287452698,-0.3257419466972351;0.3101050555706024,0.7706769108772278,-0.3380753993988037;0.47095638513565063,0.8264508843421936,-0.16583621501922607;0.49527400732040405,0.80167555809021,-0.16872547566890717;0.45539146661758423,0.79935622215271,-0.1398763805627823;0.5048854947090149,0.7659056186676025,-0.1409091353416443;
0.5517705082893372,0.3554270565509796,0.012541974894702435;0.4131833016872406,0.3579472005367279,0.010449293069541454;0.5642296671867371,0.5588837265968323,-0.09112271666526794;0.4047721028327942,0.5506166815757751,-0.08826953917741776;0.5522559285163879,0.5164551734924316,-0.3160628080368042;0.40578871965408325,0.5617820024490356,-0.3330156207084656;0.5287437438964844,0.6976882219314575,-0.0005271175759844482;0.44171610474586487,0.701714277267456,0.0006189454579725862;0.6568080186843872,0.7873125076293945,-0.3179459869861603;0.30917754769325256,0.7720242738723755,-0.30973127484321594;0.4668659567832947,0.8161188960075378,-0.16713640093803406;0.4982697367668152,0.7892879247665405,-0.15550124645233154;0.4508848786354065,0.7846177816390991,-0.1409655064344406;0.5056855082511902,0.7621034383773804,-0.1278582364320755;
0.5515614748001099,0.3586030602455139,-0.015559965744614601;0.4116404056549072,0.362254798412323,-0.0074892244301736355;0.568364143371582,0.5668532848358154,-0.13679653406143188;0.40518370270729065,0.5684424042701721,-0.12984216213226318;0.5475064516067505,0.5159164071083069,-0.38241302967071533;0.3965221047401428,0.5522193908691406,-0.408816397190094;0.5287066102027893,0.7047053575515747,-0.0013572589959949255;0.4406436085700989,0.7089952230453491,0.001432938501238823;0.6592262983322144,0.7912107706069946,-0.30240610241889954;0.3090096414089203,0.7730348110198975,-0.29440954327583313;0.4676668047904968,0.8230341672897339,-0.15898585319519043;0.4976893961429596,0.7986544966697693,-0.15258798003196716;0.4499887526035309,0.7906060814857483,-0.13429296016693115;0.5069118738174438,0.7656627893447876,-0.1264355182647705;
0.5525745749473572,0.3618045449256897,-0.06541641056537628;0.411566823720932,0.35896554589271545,-0.037919022142887115;0.5443137884140015,0.5562896728515625,-0.16936400532722473;0.4075705111026764,0.5754019618034363,-0.1353028267621994;0.4967903196811676,0.5505669116973877,-0.3827846348285675;0.38306811451911926,0.5648911595344543,-0.38824591040611267;0.5291840434074402,0.7035768032073975,-0.0026171791832894087;0.4410477578639984,0.7074670195579529,0.0026045639533549547;0.6586535573005676,0.7873098850250244,-0.27366796135902405;0.31154611706733704,0.7708723545074463,-0.2799031734466553;0.4727476239204407,0.8212270736694336,-0.14273545145988464;0.49421319365501404,0.8006290197372437,-0.14075657725334167;0.45697253942489624,0.7919243574142456,-0.11968634277582169;0.5053444504737854,0.7630033493041992,-0.11536294221878052;
0.5493969321250916,0.3603612184524536,-0.03300955891609192;0.4105335772037506,0.36074942350387573,-0.017830410972237587;0.5547332763671875,0.5684197545051575,-0.14173653721809387;0.4051966667175293,0.5736769437789917,-0.10687656700611115;0.5470185875892639,0.5250873565673828,-0.4114077687263489;0.37540221214294434,0.568780243396759,-0.3986276388168335;0.5293691754341125,0.7008852362632751,3.971068872488104e-05;0.43994617462158203,0.703770637512207,4.171082400716841e-05;0.6581605672836304,0.7948664426803589,-0.28680500388145447;0.30815833806991577,0.7741212844848633,-0.2822727560997009;0.4648454785346985,0.8197070360183716,-0.1509816199541092;0.4957082271575928,0.8005458116531372,-0.14901171624660492;0.4495774209499359,0.7909169793128967,-0.12773701548576355;0.5080769658088684,0.7614368200302124,-0.12533818185329437;
0.5526005029678345,0.35624366998672485,-0.023938510566949844;0.41318854689598083,0.3652196526527405,-0.007926160469651222;0.5469592809677124,0.5541879534721375,-0.12214150279760361;0.4078312814235687,0.5776013731956482,-0.10544910281896591;0.5466059446334839,0.5367196798324585,-0.3375239074230194;0.38206344842910767,0.5600174069404602,-0.36656880378723145;0.530590295791626,0.7024166584014893,-0.0008188342908397317;0.44380083680152893,0.7084245681762695,0.0008520403644070029;0.659652054309845,0.78899747133255,-0.27355971932411194;0.3095097541809082,0.7725878357887268,-0.2643912732601166;0.47285690903663635,0.8225441575050354,-0.15090127289295197;0.4951356053352356,0.799566924571991,-0.14091290533542633;0.4574659466743469,0.7735067009925842,-0.12814977765083313;0.5053447484970093,0.7612513899803162,-0.11683475971221924;
0.551912248134613,0.3543844223022461,-0.029600370675325394;0.41247421503067017,0.36411333084106445,-0.011312047950923443;0.548406183719635,0.5578468441963196,-0.13111381232738495;0.4084502160549164,0.550971508026123,-0.10645788908004761;0.5590295791625977,0.537821352481842,-0.384604275226593;0.37695714831352234,0.5609086751937866,-0.4033052921295166;0.5316935181617737,0.7047334909439087,-0.0013005125802010298;0.4442218840122223,0.7103063464164734,0.0013426203513517976;0.6605231761932373,0.7923332452774048,-0.2819281816482544;0.30966755747795105,0.7725692987442017,-0.26210927963256836;0.47402438521385193,0.8227099776268005,-0.15664562582969666;0.4946109354496002,0.8025568723678589,-0.1387433558702469;0.45818954706192017,0.7714670896530151,-0.13382971286773682;0.5048749446868896,0.7635111212730408,-0.11503921449184418;
0.5512630343437195,0.35771581530570984,-0.0374525785446167;0.4120573103427887,0.3626824617385864,-0.016793178394436836;0.5522457361221313,0.5672466158866882,-0.1277872622013092;0.4088643491268158,0.5510571002960205,-0.10043428838253021;0.5352234244346619,0.5331721305847168,-0.3277188837528229;0.38021424412727356,0.5660746693611145,-0.35342055559158325;0.5314499139785767,0.7028287649154663,-0.0023941337130963802;0.4433818459510803,0.7079130411148071,0.0023944007698446512;0.6598606109619141,0.7898250222206116,-0.2786344885826111;0.3074636161327362,0.7747840881347656,-0.26535841822624207;0.4736844599246979,0.8213796615600586,-0.15575414896011353;0.4933375418186188,0.8004233241081238,-0.14152419567108154;0.4602228105068207,0.7758809328079224,-0.1327807903289795;0.5048601031303406,0.7613025903701782,-0.11743186414241791;
0.5525654554367065,0.3576827645301819,-0.04056648910045624;0.41235876083374023,0.3655136525630951,-0.028420353308320045;0.551185667514801,0.5610538125038147,-0.1471308022737503;0.40932798385620117,0.5540816187858582,-0.1426142156124115;0.5605864524841309,0.5444304943084717,-0.3857249319553375;0.4032836854457855,0.545219898223877,-0.4243079125881195;0.5300284624099731,0.7050862908363342,-0.00044525525299832225;0.4434768557548523,0.7097318172454834,0.0005109043559059501;0.6612201929092407,0.7899927496910095,-0.2692142724990845;0.3086782693862915,0.7741353511810303,-0.2614383399486542;0.47598394751548767,0.8228622674942017,-0.14088855683803558;0.4939712882041931,0.8020391464233398,-0.13353489339351654;0.4602990746498108,0.7783275842666626,-0.11801420152187347;0.5047655701637268,0.7615926265716553,-0.10935375839471817;
0.5521441698074341,0.3555496633052826,-0.015360263176262379;0.411338746547699,0.366089403629303,-0.009161967784166336;0.5511004328727722,0.5542606711387634,-0.11771790683269501;0.41600337624549866,0.5860734581947327,-0.09702136367559433;0.5671249032020569,0.5436649918556213,-0.38969773054122925;0.3738163411617279,0.5717809200286865,-0.39699918031692505;0.5317310094833374,0.7056687474250793,0.0015518618747591972;0.4449162483215332,0.7122794985771179,-0.001482148189097643;0.6619225144386292,0.7935470342636108,-0.27546969056129456;0.311143159866333,0.7728481888771057,-0.2682039737701416;0.47424930334091187,0.8257331848144531,-0.15732039511203766;0.49679654836654663,0.8021771907806396,-0.14569085836410522;0.4588417410850525,0.7789137363433838,-0.135304257273674;0.5070580244064331,0.7630016803741455,-0.1219620555639267;
0.5539087653160095,0.3601444363594055,-0.04718570038676262;0.41156917810440063,0.3658391833305359,-0.031054064631462097;0.5525902509689331,0.5587924718856812,-0.15295591950416565;0.4127807021141052,0.5769047737121582,-0.12338993698358536;0.5549437403678894,0.5476795434951782,-0.39989474415779114;0.3762831687927246,0.575281023979187,-0.40443214774131775;0.5310080051422119,0.7068552374839783,-0.0008182112942449749;0.443734347820282,0.7126396298408508,0.0008297051535919309;0.66228187084198,0.7861780524253845,-0.2830672264099121;0.3077280521392822,0.7726746201515198,-0.27286750078201294;0.47860187292099,0.8241201639175415,-0.16320207715034485;0.49234575033187866,0.8017615675926208,-0.150969460606575;0.4601963460445404,0.7784342169761658,-0.14056769013404846;0.5033894181251526,0.7623155117034912,-0.1269284188747406;
0.5538467764854431,0.3599393963813782,-0.04131276160478592;0.41076192259788513,0.36597180366516113,-0.02882242575287819;0.5510781407356262,0.5612455010414124,-0.1476384699344635;0.41425028443336487,0.5799812078475952,-0.12000813335180283;0.5553331971168518,0.5463216304779053,-0.4116438031196594;0.37575164437294006,0.5731064081192017,-0.4192381501197815;0.5313028693199158,0.7054675817489624,-0.00032241089502349496;0.4440787732601166,0.7120263576507568,0.00037052412517368793;0.6632499694824219,0.7872071266174316,-0.29041415452957153;0.3088429570198059,0.7724272608757019,-0.28017133474349976;0.4773505628108978,0.8274877071380615,-0.16387569904327393;0.49231308698654175,0.8052289485931396,-0.14903567731380463;0.4613645672798157,0.7840477228164673,-0.14093124866485596;0.5042527318000793,0.7642579078674316,-0.1245034784078598;
0.5540168285369873,0.36215072870254517,-0.05955459922552109;0.4115993082523346,0.3657904863357544,-0.04742160066962242;0.555138111114502,0.5634500980377197,-0.15653422474861145;0.40618547797203064,0.5583619475364685,-0.1271318793296814;0.563765287399292,0.5486018657684326,-0.415714830160141;0.3762539327144623,0.5744451284408569,-0.4151041507720947;0.5318319201469421,0.703910768032074,-0.00020134048827458173;0.44479885697364807,0.709602952003479,0.00023569380573462695;0.662888765335083,0.7956341505050659,-0.293699711561203;0.30956172943115234,0.7738972306251526,-0.2775077521800995;0.47325626015663147,0.82807856798172,-0.16745109856128693;0.492175430059433,0.8049922585487366,-0.1502165049314499;0.4600169062614441,0.7866564989089966,-0.14437338709831238;0.5046095252037048,0.7644604444503784,-0.12590955197811127;
0.5546802878379822,0.36275073885917664,-0.08975199609994888;0.41263651847839355,0.36676865816116333,-0.059181757271289825;0.5560066103935242,0.5664863586425781,-0.1703140288591385;0.41540440917015076,0.58360755443573,-0.11696169525384903;0.4968596398830414,0.5732943415641785,-0.35758480429649353;0.3808952569961548,0.5723485350608826,-0.34566423296928406;0.5321404933929443,0.7039167284965515,-0.003760951105505228;0.44520339369773865,0.7093706130981445,0.0036927543114870787;0.66195148229599,0.7952853441238403,-0.28679245710372925;0.310464084148407,0.7737797498703003,-0.27239102125167847;0.4742564260959625,0.8253896236419678,-0.15861600637435913;0.49322280287742615,0.8034765720367432,-0.14209870994091034;0.4592442512512207,0.779053807258606,-0.13456906378269196;0.5047422051429749,0.7621180415153503,-0.11670158803462982;
0.5548058748245239,0.3629726469516754,-0.09092342853546143;0.41179952025413513,0.36491766571998596,-0.06382673978805542;0.5533588528633118,0.5719437003135681,-0.17691852152347565;0.41506171226501465,0.5803706645965576,-0.1254732459783554;0.5116604566574097,0.5732719898223877,-0.3817281723022461;0.375876247882843,0.5756182670593262,-0.36832475662231445;0.5311271548271179,0.7034750580787659,-0.0022327997721731663;0.4435533583164215,0.7097983360290527,0.0021393215283751488;0.6617556214332581,0.7876517176628113,-0.2765389084815979;0.3082651197910309,0.7712637186050415,-0.26232120394706726;0.4784168601036072,0.8250329494476318,-0.15419578552246094;0.4918995797634125,0.804267942905426,-0.13856388628482819;0.46126270294189453,0.7782402038574219,-0.1308961808681488;0.503117024898529,0.7604854106903076,-0.11398540437221527;
0.5541648864746094,0.36406415700912476,-0.07034510374069214;0.41312727332115173,0.36680489778518677,-0.02974017895758152;0.5546809434890747,0.5761715173721313,-0.11355384439229965;0.41442352533340454,0.5815497040748596,-0.08021099865436554;0.46899423003196716,0.5720950961112976,-0.2370091676712036;0.3848154544830322,0.5694676637649536,-0.28962206840515137;0.5312991142272949,0.7018164396286011,-0.006262977607548237;0.4446236491203308,0.7068049907684326,0.006285620387643576;0.6599271297454834,0.7890267372131348,-0.26902395486831665;0.3075408339500427,0.7753497362136841,-0.2541950047016144;0.47703009843826294,0.8226543664932251,-0.13872206211090088;0.49344712495803833,0.8028634786605835,-0.1283024251461029;0.4645766317844391,0.7839255332946777,-0.11472149193286896;0.504527747631073,0.7618910670280457,-0.10384495556354523;
0.5515005588531494,0.3569422960281372,-0.07938303053379059;0.41065269708633423,0.36607182025909424,-0.07037489861249924;0.5570805072784424,0.5614683032035828,-0.16125357151031494;0.41354626417160034,0.5845193266868591,-0.11859817802906036;0.5561001300811768,0.5668753981590271,-0.40030449628829956;0.3707619905471802,0.5659829378128052,-0.37354475259780884;0.5299611687660217,0.6978729367256165,0.0012484269682317972;0.44218215346336365,0.7010514140129089,-0.0012091737007722259;0.6617792248725891,0.78938227891922,-0.29736611247062683;0.3099895715713501,0.7771347761154175,-0.2879312336444855;0.4788575768470764,0.8142871260643005,-0.16537857055664062;0.4987019896507263,0.7970415949821472,-0.1528921276330948;0.46093711256980896,0.7785230278968811,-0.14178650081157684;0.5077112913131714,0.7580819725990295,-0.12788468599319458;
0.5533126592636108,0.36189377307891846,-0.04210829362273216;0.41104191541671753,0.36381858587265015,-0.05387390777468681;0.5594292879104614,0.5674808621406555,-0.1640584021806717;0.41012606024742126,0.5847399830818176,-0.1476309448480606;0.5942113995552063,0.5271390080451965,-0.48020943999290466;0.3660880923271179,0.5631788969039917,-0.4458995759487152;0.5304815769195557,0.7020024657249451,0.004803695250302553;0.4427722096443176,0.7056906819343567,-0.004739182535558939;0.6621206998825073,0.7909001111984253,-0.31890010833740234;0.30953988432884216,0.7793645858764648,-0.3045719265937805;0.47831279039382935,0.8181273341178894,-0.1656966209411621;0.4951228201389313,0.8003491759300232,-0.14455066621303558;0.46232643723487854,0.7786070704460144,-0.14111845195293427;0.5054214596748352,0.7637497186660767,-0.11830487102270126;
0.5528408288955688,0.35891997814178467,-0.009195665828883648;0.41207194328308105,0.3555333912372589,-0.020558495074510574;0.5610648989677429,0.5526426434516907,-0.1318431794643402;0.4088002145290375,0.5673726797103882,-0.11150415986776352;0.600136399269104,0.5190016031265259,-0.4541696608066559;0.35440024733543396,0.543759822845459,-0.41448649764060974;0.5310280323028564,0.7046921253204346,0.005399744026362896;0.44190558791160583,0.70923912525177,-0.005307359155267477;0.6595050692558289,0.7929161190986633,-0.3112447261810303;0.31186264753341675,0.7799941301345825,-0.3105534315109253;0.4781530797481537,0.8195557594299316,-0.17414379119873047;0.49679940938949585,0.8037209510803223,-0.15546463429927826;0.4568556249141693,0.7828195095062256,-0.15090544521808624;0.5062746405601501,0.7659873366355896,-0.12931981682777405;
0.5508587956428528,0.35583654046058655,0.005310331471264362;0.4121496081352234,0.3551954925060272,-0.002476929919794202;0.5641199350357056,0.554643988609314,-0.093000128865242;0.409148633480072,0.5647752285003662,-0.09234641492366791;0.6127203702926636,0.5073261260986328,-0.3724770247936249;0.3538777232170105,0.5364964008331299,-0.385284960269928;0.5281630754470825,0.698470413684845,0.0053334529511630535;0.43999236822128296,0.7023401856422424,-0.00524793891236186;0.6587112545967102,0.7950875759124756,-0.2959303557872772;0.3097696304321289,0.776576042175293,-0.3036097586154938;0.4739874005317688,0.81484055519104,-0.1581721305847168;0.4967731535434723,0.7956101894378662,-0.14581024646759033;0.4545755386352539,0.7834396958351135,-0.13465817272663116;0.5052910447120667,0.7596707940101624,-0.11905847489833832;
0.5516015291213989,0.3505480885505676,-0.019311830401420593;0.41232308745384216,0.3530595898628235,-0.027479177340865135;0.5688223242759705,0.5538797378540039,-0.13567672669887543;0.40706849098205566,0.5742851495742798,-0.12986113131046295;0.6202753186225891,0.4944709241390228,-0.4546959400177002;0.3556244671344757,0.5323658585548401,-0.4495055675506592;0.5312817692756653,0.702756941318512,0.0033443481661379337;0.4432404637336731,0.7111309766769409,-0.003274857299402356;0.6601508855819702,0.7951297163963318,-0.3201793432235718;0.311112642288208,0.7758370041847229,-0.309634804725647;0.48022252321243286,0.8239327073097229,-0.17276093363761902;0.49376314878463745,0.8061455488204956,-0.14535440504550934;0.46083003282546997,0.7820667624473572,-0.1486835926771164;0.5037193894386292,0.7661516070365906,-0.11890377104282379;
0.5528750419616699,0.35148885846138,-0.016139384359121323;0.4128261208534241,0.35132694244384766,-0.04233106970787048;0.574878454208374,0.5478283166885376,-0.12593546509742737;0.40117722749710083,0.567992627620697,-0.13743369281291962;0.6325423717498779,0.48625436425209045,-0.4382724165916443;0.348214715719223,0.5282468795776367,-0.431173175573349;0.531281054019928,0.6978917717933655,0.0073528774082660675;0.4446626305580139,0.7087991237640381,-0.007300589233636856;0.6596024036407471,0.7957578897476196,-0.3368472158908844;0.3111758828163147,0.7760878801345825,-0.32106882333755493;0.4814349114894867,0.8248366713523865,-0.18573243916034698;0.4953440725803375,0.7982859015464783,-0.14440235495567322;0.463264524936676,0.7822484374046326,-0.16171692311763763;0.5042338967323303,0.7601029276847839,-0.11688995361328125;
0.5505390167236328,0.34605756402015686,-3.6265209928387776e-06;0.4115470349788666,0.35334527492523193,-0.01702941209077835;0.5758868455886841,0.5473237037658691,-0.10760178416967392;0.3991383910179138,0.5742073655128479,-0.10601463168859482;0.6376789808273315,0.4847617745399475,-0.41340428590774536;0.3389322757720947,0.5214653015136719,-0.39808204770088196;0.5323282480239868,0.6995896697044373,0.0044494979083538055;0.4452679753303528,0.7096850275993347,-0.004366920329630375;0.6579111814498901,0.7970660924911499,-0.3351948857307434;0.309675931930542,0.7777644395828247,-0.3093470335006714;0.4794336259365082,0.8230751752853394,-0.18441247940063477;0.4960843026638031,0.7992308735847473,-0.1355745792388916;0.4629836976528168,0.777800977230072,-0.15984752774238586;0.5052566528320312,0.7617533206939697,-0.10768761485815048;
0.551878035068512,0.34698721766471863,0.006691841874271631;0.4132455885410309,0.3481278717517853,-0.002657287986949086;0.578700840473175,0.5462594032287598,-0.08421842008829117;0.3959120810031891,0.5674592852592468,-0.08532560616731644;0.6480135321617126,0.48704007267951965,-0.36431369185447693;0.32996925711631775,0.5132710337638855,-0.3749987483024597;0.5312265157699585,0.7014678716659546,0.0029073557816445827;0.4436435103416443,0.7106587886810303,-0.002773560117930174;0.6586976051330566,0.7985244989395142,-0.35955479741096497;0.30862748622894287,0.7789439558982849,-0.31280362606048584;0.47810930013656616,0.8238071799278259,-0.19248193502426147;0.4939909875392914,0.8019828796386719,-0.13931645452976227;0.45993489027023315,0.7676352858543396,-0.1661551296710968;0.5045177340507507,0.7634248733520508,-0.11179305613040924;
0.5512120127677917,0.3481622040271759,0.0016618616646155715;0.41242513060569763,0.3538176715373993,-0.012699944898486137;0.5759016275405884,0.5475476980209351,-0.08955211937427521;0.39532142877578735,0.5747714042663574,-0.09523455053567886;0.6447048783302307,0.4846521019935608,-0.37035125494003296;0.32501715421676636,0.5081822872161865,-0.371922105550766;0.5310451984405518,0.7015978693962097,0.004692859016358852;0.444236695766449,0.7104910016059875,-0.004616611171513796;0.6576377749443054,0.7968416810035706,-0.33075013756752014;0.30929362773895264,0.7790957689285278,-0.30321452021598816;0.4803812503814697,0.8218249082565308,-0.16622421145439148;0.4937778413295746,0.799487829208374,-0.13954725861549377;0.46151357889175415,0.7694537043571472,-0.14031748473644257;0.5034828782081604,0.7614123225212097,-0.11280430853366852;
0.5519770383834839,0.3476611375808716,0.003053809981793165;0.4129483699798584,0.35559603571891785,-0.011611643247306347;0.5722345113754272,0.5519297122955322,-0.08751169592142105;0.39516735076904297,0.575383186340332,-0.09297718852758408;0.6381207704544067,0.48771634697914124,-0.36072012782096863;0.32137131690979004,0.5027679204940796,-0.35291942954063416;0.5306683778762817,0.7006223797798157,0.00765931885689497;0.4435195326805115,0.7084043025970459,-0.0075768111273646355;0.6588723063468933,0.7949855327606201,-0.3240775763988495;0.3098421096801758,0.7743750810623169,-0.300912082195282;0.47241201996803284,0.8245871067047119,-0.16630162298679352;0.49672436714172363,0.8024855852127075,-0.14264538884162903;0.4548962712287903,0.7768002152442932,-0.14065760374069214;0.5059324502944946,0.7622098326683044,-0.11593468487262726;
0.5522178411483765,0.34588170051574707,0.0005449223681353033;0.4140741229057312,0.34438174962997437,0.0028598445933312178;0.5707873106002808,0.5524664521217346,-0.09751395136117935;0.39755088090896606,0.562893807888031,-0.07969174534082413;0.6353322863578796,0.48812010884284973,-0.3749232590198517;0.32377856969833374,0.4999310076236725,-0.34705981612205505;0.5317278504371643,0.69669109582901,0.005947172176092863;0.4413849413394928,0.7017260789871216,-0.005841918755322695;0.6574297547340393,0.7958646416664124,-0.35724273324012756;0.3084864020347595,0.7760853171348572,-0.3158378005027771;0.471752405166626,0.8199154138565063,-0.18795961141586304;0.49877649545669556,0.7998335361480713,-0.1546822488307953;0.45282068848609924,0.7835295796394348,-0.16148188710212708;0.5079173445701599,0.7603901624679565,-0.12806867063045502;
0.5525099039077759,0.3484763205051422,-0.007674431893974543;0.4143563210964203,0.3472472131252289,0.00505435187369585;0.5694465637207031,0.5612512230873108,-0.11414237320423126;0.3998286724090576,0.5658515095710754,-0.07543781399726868;0.6341930627822876,0.4883940517902374,-0.39218440651893616;0.3251337707042694,0.49915024638175964,-0.3298601508140564;0.5324684381484985,0.6949566006660461,0.0044874222949147224;0.4421927332878113,0.6980350017547607,-0.004403897561132908;0.6567701101303101,0.7967730760574341,-0.35914695262908936;0.31003981828689575,0.7758668065071106,-0.31342339515686035;0.4719664454460144,0.8197561502456665,-0.1815243512392044;0.4886508882045746,0.8013343811035156,-0.14938311278820038;0.45444256067276,0.7825568914413452,-0.1543186902999878;0.507621705532074,0.7620556354522705,-0.12233761698007584;
0.5517688393592834,0.34785282611846924,-0.005751547869294882;0.41460856795310974,0.3481895327568054,0.001121305045671761;0.5678111910820007,0.5614100694656372,-0.10718883574008942;0.4017552435398102,0.5667117238044739,-0.08032205700874329;0.631830632686615,0.49205175042152405,-0.38550999760627747;0.3266013264656067,0.4952901601791382,-0.33667370676994324;0.5330355763435364,0.6984147429466248,0.005640686023980379;0.44196468591690063,0.7033849358558655,-0.005558873992413282;0.6564873456954956,0.7883585691452026,-0.35464251041412354;0.308290034532547,0.7755669355392456,-0.30431419610977173;0.47092729806900024,0.8219165205955505,-0.18344514071941376;0.4969417452812195,0.8017527461051941,-0.13910183310508728;0.45293253660202026,0.7864465713500977,-0.15700319409370422;0.5072605609893799,0.7624744176864624,-0.11207254976034164;
0.5531107187271118,0.3494158685207367,0.0012048127828165889;0.4152161478996277,0.34945836663246155,-0.001249578665010631;0.5673073530197144,0.5652643442153931,-0.10214412212371826;0.4024500250816345,0.5705357193946838,-0.07917455583810806;0.6319547891616821,0.49359047412872314,-0.3968736529350281;0.3268982768058777,0.4952019453048706,-0.3429446220397949;0.5319937467575073,0.6973801851272583,0.007781630847603083;0.44164586067199707,0.7034165859222412,-0.007699727080762386;0.6571758389472961,0.7883224487304688,-0.3546261489391327;0.309883177280426,0.7752030491828918,-0.32987096905708313;0.47383207082748413,0.8231223821640015,-0.1881248652935028;0.49984678626060486,0.8028532862663269,-0.16108809411525726;0.4549773335456848,0.7886843085289001,-0.16247820854187012;0.5095372200012207,0.764583945274353,-0.1338711827993393;
0.5526027679443359,0.348933607339859,-0.014106156304478645;0.41587334871292114,0.3464384078979492,-0.0011725364020094275;0.5676261782646179,0.5617406368255615,-0.11373694241046906;0.4019860327243805,0.5680426359176636,-0.07961855083703995;0.6306768655776978,0.4992850422859192,-0.39286330342292786;0.32875046133995056,0.49856388568878174,-0.34480899572372437;0.5324743390083313,0.6941342949867249,0.004094459116458893;0.4422387182712555,0.6980088353157043,-0.00400141067802906;0.657185971736908,0.7966909408569336,-0.36179742217063904;0.30969730019569397,0.776418924331665,-0.312632292509079;0.47328123450279236,0.8192972540855408,-0.18887127935886383;0.48738712072372437,0.8007307052612305,-0.14392714202404022;0.4554204046726227,0.7837998270988464,-0.16261738538742065;0.5080729722976685,0.7628920078277588,-0.11671112477779388;
