0.529752254486084,0.2826351821422577,-0.0642525851726532;0.43302515149116516,0.2732430100440979,-0.07435181736946106;0.5380545854568481,0.40910547971725464,-0.037172190845012665;0.36707279086112976,0.32683998346328735,-0.18391941487789154;0.5398030877113342,0.5281449556350708,-0.13117830455303192;0.3800260126590729,0.20425090193748474,-0.381964772939682;0.503553569316864,0.5397219061851501,0.010812659747898579;0.44898128509521484,0.5384721159934998,-0.011009753681719303;0.4964316487312317,0.7260755896568298,0.01888045109808445;0.4459128975868225,0.7333577871322632,-0.012960751540958881;0.49395883083343506,0.8908207416534424,0.2416413575410843;0.44087445735931396,0.8939293026924133,0.17420484125614166;0.48854419589042664,0.9073821902275085,0.25670918822288513;0.4442204236984253,0.9126499891281128,0.18688346445560455;
0.5293803811073303,0.282792866230011,-0.07939084619283676;0.4322691857814789,0.274084210395813,-0.0765906572341919;0.5370169281959534,0.4118834137916565,-0.05787403881549835;0.3685571849346161,0.3263377845287323,-0.17935019731521606;0.5385668277740479,0.5309574007987976,-0.15052904188632965;0.37084534764289856,0.2000855803489685,-0.3762100338935852;0.503069281578064,0.5408338308334351,0.009565445594489574;0.44854411482810974,0.5387659668922424,-0.009756701998412609;0.495572030544281,0.7257691621780396,0.031842298805713654;0.4470584988594055,0.7320896983146667,-0.00888867862522602;0.4927460253238678,0.8911707401275635,0.23393656313419342;0.44329723715782166,0.8958343267440796,0.1607135832309723;0.48877477645874023,0.9071395397186279,0.24707168340682983;0.44585084915161133,0.9159204959869385,0.17155320942401886;
0.529274582862854,0.2825671136379242,-0.09133442491292953;0.4333890676498413,0.27531424164772034,-0.07587354630231857;0.5372313857078552,0.4117264151573181,-0.07558067888021469;0.36864566802978516,0.3288687467575073,-0.17242056131362915;0.5392208099365234,0.5279088616371155,-0.1758328229188919;0.3606666326522827,0.2004672884941101,-0.3775765001773834;0.5027936697006226,0.5392831563949585,0.006326017435640097;0.4483979046344757,0.5377655625343323,-0.006510465405881405;0.49568310379981995,0.7262362241744995,0.015258773230016232;0.4485684037208557,0.7311142683029175,-0.010425574146211147;0.4936312437057495,0.8893461227416992,0.22228869795799255;0.44265004992485046,0.8925048112869263,0.16369549930095673;0.4889134466648102,0.903722882270813,0.23584161698818207;0.44473332166671753,0.9114209413528442,0.17476637661457062;
0.5293924808502197,0.2833876311779022,-0.09193549305200577;0.43457525968551636,0.27308303117752075,-0.08263768255710602;0.5383895039558411,0.4133340120315552,-0.0744544044137001;0.3697921335697174,0.3279041051864624,-0.1772260069847107;0.5401548743247986,0.529531717300415,-0.175701305270195;0.35138508677482605,0.20257943868637085,-0.38279247283935547;0.5032187700271606,0.5437179803848267,0.010157981887459755;0.4495355188846588,0.5411377549171448,-0.010328525677323341;0.49653688073158264,0.7276703715324402,0.023742353543639183;0.4457443356513977,0.7323883175849915,-0.01045993622392416;0.4932587742805481,0.8897998332977295,0.2303534895181656;0.4395666718482971,0.8961761593818665,0.16845837235450745;0.48842936754226685,0.9069032669067383,0.24408136308193207;0.44010040163993835,0.9144707918167114,0.18014253675937653;
0.5294092297554016,0.2823205292224884,-0.09733852744102478;0.43367740511894226,0.2741955518722534,-0.09009279310703278;0.5381821990013123,0.4123942255973816,-0.08089295774698257;0.3701740801334381,0.32661351561546326,-0.17761985957622528;0.5395727753639221,0.5287761688232422,-0.18479378521442413;0.34379860758781433,0.20683646202087402,-0.388918399810791;0.5036766529083252,0.5402367115020752,0.010282784700393677;0.44966286420822144,0.5391354560852051,-0.010428761132061481;0.4958510398864746,0.7237081527709961,0.03251498565077782;0.4470949172973633,0.7295154333114624,-0.012943293899297714;0.4932723641395569,0.8898369073867798,0.21435001492500305;0.4398268461227417,0.8971649408340454,0.14544060826301575;0.4896804988384247,0.9066897630691528,0.2254793792963028;0.4408436119556427,0.9153327345848083,0.15476015210151672;
0.529224157333374,0.2815503180027008,-0.11832205951213837;0.43562549352645874,0.2733336389064789,-0.10265685617923737;0.5372971296310425,0.41238725185394287,-0.10226505249738693;0.3708200454711914,0.32911306619644165,-0.17987869679927826;0.5375182032585144,0.5279832482337952,-0.20974946022033691;0.3384924829006195,0.21405145525932312,-0.39640602469444275;0.5023555159568787,0.5400293469429016,0.002824287163093686;0.4485972225666046,0.5382765531539917,-0.0029583375435322523;0.4954049289226532,0.7225580811500549,0.022426487877964973;0.44558489322662354,0.7261165976524353,-0.0017280970932915807;0.49294498562812805,0.8894572257995605,0.2075401097536087;0.44058868288993835,0.8966295719146729,0.16465115547180176;0.49013033509254456,0.9040881395339966,0.21858923137187958;0.4428045451641083,0.9134113192558289,0.17422239482402802;
0.5305957198143005,0.28110072016716003,-0.10291638225317001;0.4350939691066742,0.27375465631484985,-0.08347255736589432;0.5400947332382202,0.4094467759132385,-0.09481927007436752;0.37157174944877625,0.33056700229644775,-0.15985099971294403;0.5393856763839722,0.5271359086036682,-0.21493257582187653;0.3348669409751892,0.22067633271217346,-0.37983861565589905;0.5033245086669922,0.5457776784896851,0.003464348381385207;0.4489123523235321,0.5429964065551758,-0.003552844049409032;0.4956950545310974,0.7260990142822266,0.04671935737133026;0.44508346915245056,0.7244492173194885,0.0020304834470152855;0.4941090941429138,0.8902944922447205,0.23608136177062988;0.438510000705719,0.8947614431381226,0.16199757158756256;0.4906634986400604,0.9061592817306519,0.24788768589496613;0.4406217634677887,0.9111131429672241,0.17108377814292908;
0.529607355594635,0.28076300024986267,-0.11883671581745148;0.43343666195869446,0.27539581060409546,-0.10153347998857498;0.5404304265975952,0.40911632776260376,-0.10792720317840576;0.3709219992160797,0.33427292108535767,-0.1751469224691391;0.540646493434906,0.5317563414573669,-0.22780542075634003;0.3313416838645935,0.22384822368621826,-0.39665332436561584;0.5033019185066223,0.5446133613586426,0.002395560732111335;0.4486337900161743,0.5423489212989807,-0.0025040614418685436;0.49574360251426697,0.7251745462417603,0.03829248249530792;0.4444594085216522,0.7249550819396973,0.002918258775025606;0.49354445934295654,0.8889766931533813,0.24333176016807556;0.43876391649246216,0.8953884840011597,0.17805328965187073;0.49121391773223877,0.903899073600769,0.25645557045936584;0.44109657406806946,0.9108619689941406,0.18856953084468842;
0.5308138132095337,0.2822865843772888,-0.12757150828838348;0.4357500374317169,0.27426111698150635,-0.11518202722072601;0.5394427180290222,0.41283631324768066,-0.11501837521791458;0.37216657400131226,0.3329458236694336,-0.18085016310214996;0.5393019318580627,0.5269033908843994,-0.23113025724887848;0.3311315178871155,0.22469651699066162,-0.3914506137371063;0.5029538869857788,0.5427079200744629,0.0061521935276687145;0.4484471380710602,0.5395986437797546,-0.006248441059142351;0.4959383010864258,0.7233673334121704,0.046365778893232346;0.44494324922561646,0.7232606410980225,-0.001888540107756853;0.49380549788475037,0.8888107538223267,0.23083819448947906;0.4416828155517578,0.8926647901535034,0.15928736329078674;0.4907459318637848,0.9036004543304443,0.24195657670497894;0.44239917397499084,0.9092903137207031,0.16855058073997498;
0.530393123626709,0.2814299762248993,-0.11842764914035797;0.43495622277259827,0.27413615584373474,-0.1019720733165741;0.5386592745780945,0.41222476959228516,-0.10719747096300125;0.3722585439682007,0.3326226472854614,-0.17122043669223785;0.5383878946304321,0.5288376212120056,-0.22549806535243988;0.3321194648742676,0.22550788521766663,-0.3863668739795685;0.5023646354675293,0.544283390045166,0.004888006951659918;0.44797763228416443,0.5419998168945312,-0.004993443842977285;0.49561944603919983,0.7250356674194336,0.026276247575879097;0.4444546699523926,0.7254062294960022,-0.0006797279347665608;0.49360159039497375,0.888986349105835,0.22852201759815216;0.4414941668510437,0.8948149085044861,0.18262989819049835;0.4908899664878845,0.9025973081588745,0.2415858805179596;0.4421682357788086,0.9083073139190674,0.19428691267967224;
0.5294244289398193,0.2803266644477844,-0.0982750952243805;0.4350678622722626,0.2735676169395447,-0.09098818153142929;0.5393058657646179,0.40788713097572327,-0.08873271942138672;0.37252646684646606,0.33515578508377075,-0.16566137969493866;0.5383370518684387,0.529901385307312,-0.20954152941703796;0.3340655565261841,0.22515034675598145,-0.38281524181365967;0.5024045705795288,0.5427833795547485,0.009079859592020512;0.44752153754234314,0.5401971340179443,-0.00918564386665821;0.49606773257255554,0.7243340611457825,0.03535676747560501;0.44246727228164673,0.7241582274436951,-0.0076649729162454605;0.4933997690677643,0.8929440975189209,0.22417455911636353;0.4361773133277893,0.8971286416053772,0.15975818037986755;0.4898383319377899,0.9100322723388672,0.23582211136817932;0.4367091953754425,0.9136570692062378,0.16979946196079254;
0.5282251238822937,0.28070810437202454,-0.12590837478637695;0.43464934825897217,0.2734377384185791,-0.11036323755979538;0.5367764234542847,0.4100053012371063,-0.11287430673837662;0.3720105290412903,0.3339577913284302,-0.18062496185302734;0.5380732417106628,0.5253278017044067,-0.23000513017177582;0.3368075489997864,0.22223767638206482,-0.3988554775714874;0.5011752843856812,0.5382296442985535,0.006223744712769985;0.4473649561405182,0.5366942286491394,-0.006353916134685278;0.49777862429618835,0.7207471132278442,0.0068023931235075;0.4456859827041626,0.7210652828216553,-0.009892149828374386;0.4943787455558777,0.8912186622619629,0.18610148131847382;0.4415680170059204,0.8887085914611816,0.1586097627878189;0.48917895555496216,0.9073965549468994,0.1968698501586914;0.441925585269928,0.9035916924476624,0.16890673339366913;
0.52861088514328,0.28334784507751465,-0.13542185723781586;0.43335163593292236,0.273249089717865,-0.11265281587839127;0.5386427640914917,0.41455912590026855,-0.12957756221294403;0.37026169896125793,0.3357135057449341,-0.19469843804836273;0.5379529595375061,0.5307495594024658,-0.24140284955501556;0.34045690298080444,0.2206171154975891,-0.42108413577079773;0.5027753710746765,0.5389259457588196,0.005293773487210274;0.4478870630264282,0.5370160341262817,-0.0054289656691253185;0.49723199009895325,0.7222026586532593,0.021852845326066017;0.4455714225769043,0.7188959717750549,-0.010231589898467064;0.4945790469646454,0.8945231437683105,0.19162887334823608;0.44117024540901184,0.8933637142181396,0.15082643926143646;0.487564355134964,0.9096078872680664,0.20137731730937958;0.44186729192733765,0.9113637208938599,0.16017797589302063;
0.5278998613357544,0.2797868251800537,-0.12884099781513214;0.4338928163051605,0.27256011962890625,-0.11897393316030502;0.5359922051429749,0.40954339504241943,-0.1139734759926796;0.37207821011543274,0.3355409502983093,-0.2040150910615921;0.536579966545105,0.5240601301193237,-0.2210182547569275;0.3446255028247833,0.21756160259246826,-0.4281209409236908;0.5009531378746033,0.5404824018478394,0.007211216725409031;0.4474705755710602,0.5371081829071045,-0.007372518070042133;0.49565014243125916,0.7227521538734436,0.02136329747736454;0.445387065410614,0.7224718332290649,-0.0056003094650805;0.4927656352519989,0.8949849605560303,0.19452153146266937;0.43983030319213867,0.8913520574569702,0.1595708429813385;0.4881012737751007,0.910874605178833,0.2046104520559311;0.4408643841743469,0.9074252843856812,0.16938923299312592;
0.5283568501472473,0.2824881672859192,-0.10077765583992004;0.43334147334098816,0.2720808684825897,-0.09328243881464005;0.5368964672088623,0.4115592837333679,-0.08662322163581848;0.3717810809612274,0.3311409056186676,-0.18125584721565247;0.5383363962173462,0.5261884331703186,-0.1948792040348053;0.34991395473480225,0.21052488684654236,-0.4066850244998932;0.5014262199401855,0.5385070443153381,0.011671475134789944;0.4471699893474579,0.5364040732383728,-0.011811335571110249;0.4976731538772583,0.722431480884552,0.01647043414413929;0.44604161381721497,0.7218661904335022,-0.018778106197714806;0.49379923939704895,0.8936386108398438,0.18389351665973663;0.43989914655685425,0.8891950845718384,0.13782893121242523;0.48747071623802185,0.9111300110816956,0.19331607222557068;0.4410965144634247,0.9076318740844727,0.14678005874156952;
0.5284030437469482,0.2830987870693207,-0.10046467930078506;0.4327998459339142,0.2722097635269165,-0.09684564918279648;0.5364163517951965,0.41214895248413086,-0.08280853927135468;0.37183326482772827,0.3292173743247986,-0.18863217532634735;0.5384617447853088,0.5281267166137695,-0.18722853064537048;0.35511261224746704,0.20685920119285583,-0.4087013006210327;0.5018299221992493,0.5388731360435486,0.013135289773344994;0.44747960567474365,0.5377966165542603,-0.01331248227506876;0.49792367219924927,0.7248289585113525,0.011666947975754738;0.4464617669582367,0.7228408455848694,-0.020533284172415733;0.4948541522026062,0.8919086456298828,0.19418399035930634;0.44218236207962036,0.8909183740615845,0.1461741328239441;0.48873692750930786,0.9079699516296387,0.20530597865581512;0.44266021251678467,0.9077109098434448,0.1563704013824463;
0.5281854271888733,0.2829113304615021,-0.08889270573854446;0.43268662691116333,0.2734690308570862,-0.09054175764322281;0.5371421575546265,0.4137115776538849,-0.06637511402368546;0.3692972958087921,0.3276391327381134,-0.18712225556373596;0.5377145409584045,0.5281354784965515,-0.16211842000484467;0.3608957529067993,0.2016555666923523,-0.39945560693740845;0.5025070905685425,0.5393697619438171,0.014807689934968948;0.44804614782333374,0.5384538173675537,-0.014984813518822193;0.49530452489852905,0.7247669100761414,0.02836938388645649;0.44785693287849426,0.7261722087860107,-0.016979333013296127;0.4928071200847626,0.8901177644729614,0.21627216041088104;0.44408369064331055,0.8938720226287842,0.14961737394332886;0.48778799176216125,0.9063423275947571,0.22792752087116241;0.4446699917316437,0.9118895530700684,0.15989156067371368;
0.5275813937187195,0.2811444401741028,-0.08528070896863937;0.4325314462184906,0.2734958231449127,-0.0879996046423912;0.5359441637992859,0.41127195954322815,-0.060441162437200546;0.36879101395606995,0.32692229747772217,-0.18418067693710327;0.5390288233757019,0.5260788798332214,-0.14811758697032928;0.3676455616950989,0.20168188214302063,-0.38126277923583984;0.5019320249557495,0.5385950207710266,0.013212425634264946;0.44694340229034424,0.5358366966247559,-0.013370469212532043;0.49525418877601624,0.7227973341941833,0.03454648330807686;0.4462159276008606,0.7244869470596313,-0.011899109929800034;0.4924883246421814,0.8917303085327148,0.19689342379570007;0.4402242600917816,0.8933647871017456,0.13721448183059692;0.486992210149765,0.9092432856559753,0.2058238983154297;0.44149670004844666,0.9128682613372803,0.14588351547718048;
0.527447521686554,0.28289496898651123,-0.08806063234806061;0.431598961353302,0.27367323637008667,-0.0976620689034462;0.5343567132949829,0.41334420442581177,-0.06240015849471092;0.36851346492767334,0.32407623529434204,-0.19978006184101105;0.53556227684021,0.5279656648635864,-0.1520112305879593;0.37737587094306946,0.19435399770736694,-0.392518550157547;0.5017943382263184,0.5388835668563843,0.014187498949468136;0.44781580567359924,0.5365868806838989,-0.014363623224198818;0.4942627549171448,0.7231701612472534,0.036852527409791946;0.44633832573890686,0.7242493033409119,-0.014070139266550541;0.49342042207717896,0.8913669586181641,0.2121872752904892;0.4416450560092926,0.8959511518478394,0.14016984403133392;0.4886862337589264,0.9086284637451172,0.22248561680316925;0.4422253370285034,0.9163340330123901,0.14927752315998077;
0.5278514623641968,0.28480324149131775,-0.07894156128168106;0.4313366711139679,0.270551472902298,-0.09730041772127151;0.5350412726402283,0.4153786897659302,-0.044049669057130814;0.3681700527667999,0.32344409823417664,-0.2016628533601761;0.5387417078018188,0.5340424180030823,-0.13025905191898346;0.38604190945625305,0.19754138588905334,-0.4002574682235718;0.5018446445465088,0.5403605699539185,0.017044352367520332;0.4479270279407501,0.5401296019554138,-0.017236022278666496;0.49777618050575256,0.726740837097168,0.03510013595223427;0.44345420598983765,0.7250312566757202,-0.011283457279205322;0.4946552515029907,0.894564151763916,0.2308749556541443;0.4386422336101532,0.8927032947540283,0.16611774265766144;0.4863218665122986,0.9116960167884827,0.24337895214557648;0.44002169370651245,0.9114658832550049,0.17786292731761932;
0.5268033146858215,0.2843089997768402,-0.0688108429312706;0.42993631958961487,0.27161097526550293,-0.08958408981561661;0.5355526804924011,0.414021372795105,-0.029263827949762344;0.36774948239326477,0.3239399492740631,-0.19587832689285278;0.5382096171379089,0.5301443934440613,-0.11561334878206253;0.3909105956554413,0.203066885471344,-0.39638081192970276;0.5012995004653931,0.5402509570121765,0.016571100801229477;0.44622617959976196,0.5393933653831482,-0.016788402572274208;0.49712908267974854,0.7281391024589539,0.021465038880705833;0.4455661475658417,0.7262536883354187,-0.018282584846019745;0.4958287477493286,0.8954533338546753,0.23164524137973785;0.4408876597881317,0.8938266038894653,0.16854940354824066;0.48816347122192383,0.9126254320144653,0.24539773166179657;0.44231101870536804,0.9129595756530762,0.1812409907579422;
0.5265348553657532,0.28478461503982544,-0.07063701748847961;0.4298197627067566,0.2714429795742035,-0.08828956633806229;0.5345597863197327,0.41488346457481384,-0.029797811061143875;0.36793211102485657,0.32455092668533325,-0.1965435892343521;0.5381633043289185,0.5316756367683411,-0.11479437351226807;0.3959499001502991,0.21217256784439087,-0.399074912071228;0.5020516514778137,0.5377987623214722,0.013841813430190086;0.4466225504875183,0.5384296774864197,-0.014052354730665684;0.49702009558677673,0.7231545448303223,0.027310021221637726;0.44410067796707153,0.7236719727516174,-0.011099926196038723;0.4961584508419037,0.8921159505844116,0.22733944654464722;0.44093066453933716,0.8892810344696045,0.1689160168170929;0.48913127183914185,0.9083315134048462,0.23979608714580536;0.4432096779346466,0.9097868204116821,0.1808113008737564;
0.5255311727523804,0.286281943321228,-0.05757277086377144;0.42897048592567444,0.27245622873306274,-0.08119828253984451;0.5346818566322327,0.4153268039226532,-0.013887424021959305;0.36799049377441406,0.3267825245857239,-0.18747545778751373;0.5388152003288269,0.5301982760429382,-0.09872489422559738;0.40085068345069885,0.21938049793243408,-0.38800668716430664;0.5012574195861816,0.5382164716720581,0.017030024901032448;0.4469749629497528,0.5386695861816406,-0.017243409529328346;0.49770334362983704,0.7246622443199158,0.03548956289887428;0.44436749815940857,0.7201347351074219,-0.012710765935480595;0.49515247344970703,0.8931030631065369,0.2196182757616043;0.439544141292572,0.8900852203369141,0.15628394484519958;0.4867737591266632,0.9102365374565125,0.23075345158576965;0.4415927827358246,0.9098172187805176,0.1674405187368393;
0.524219274520874,0.2830280363559723,-0.03943170607089996;0.4284980595111847,0.2701411545276642,-0.07528018206357956;0.5324680209159851,0.4124535918235779,0.00595357920974493;0.3687712848186493,0.3244367837905884,-0.1886938512325287;0.5361595153808594,0.5278105139732361,-0.0782179981470108;0.4063061773777008,0.2193911373615265,-0.3894392251968384;0.5002917647361755,0.5371373891830444,0.01913352496922016;0.4456312954425812,0.5352580547332764,-0.019334346055984497;0.49725911021232605,0.7222287058830261,0.028496213257312775;0.4442022442817688,0.7154483199119568,-0.021705491468310356;0.4960978925228119,0.8978685140609741,0.2088196575641632;0.4401549994945526,0.8897969722747803,0.14776042103767395;0.4872693717479706,0.9143975973129272,0.21920590102672577;0.4413646459579468,0.9073207974433899,0.15868930518627167;
0.5242680311203003,0.2838346064090729,-0.03433650732040405;0.42892590165138245,0.2724527418613434,-0.07334113866090775;0.533690869808197,0.4140220582485199,0.013388285413384438;0.3662010729312897,0.3224683701992035,-0.19319956004619598;0.5380337834358215,0.5301203727722168,-0.06626243889331818;0.410214900970459,0.2246316373348236,-0.3888193964958191;0.5000848174095154,0.5405378341674805,0.022276997566223145;0.4455641508102417,0.5393985509872437,-0.022487349808216095;0.4977917969226837,0.7289395332336426,0.04048304259777069;0.4427102506160736,0.7203090190887451,-0.022150365635752678;0.49611836671829224,0.8932206630706787,0.23535355925559998;0.43793007731437683,0.8884145021438599,0.15174688398838043;0.4874425232410431,0.9076313972473145,0.24760596454143524;0.43959617614746094,0.908577561378479,0.1636424958705902;
0.5238972306251526,0.2841379940509796,-0.04389745369553566;0.4296490550041199,0.27540668845176697,-0.07578054815530777;0.5339186191558838,0.4143124520778656,0.005855451803654432;0.3669690787792206,0.321769654750824,-0.20109015703201294;0.5381413102149963,0.5315290093421936,-0.06541507691144943;0.414868026971817,0.2295985221862793,-0.3984672725200653;0.5009334683418274,0.5403048396110535,0.017284739762544632;0.4460715055465698,0.5416157841682434,-0.01745678298175335;0.49719473719596863,0.7244707345962524,0.037571657449007034;0.44314220547676086,0.7224810719490051,-0.01382925920188427;0.49641168117523193,0.8932486772537231,0.23198086023330688;0.4385165274143219,0.8906240463256836,0.16178329288959503;0.48795536160469055,0.9090710878372192,0.2438930869102478;0.440867155790329,0.9089323282241821,0.1734711080789566;
0.5237798690795898,0.282647967338562,-0.021233877167105675;0.430382639169693,0.2722232937812805,-0.07034281641244888;0.5329877138137817,0.4130340814590454,0.02841167338192463;0.3650156855583191,0.3188367784023285,-0.20289233326911926;0.5370888113975525,0.5299887657165527,-0.04061063006520271;0.4193870723247528,0.23758041858673096,-0.38897716999053955;0.5008459687232971,0.5395066142082214,0.025694234296679497;0.44685134291648865,0.5404865741729736,-0.025834757834672928;0.49816179275512695,0.7251210808753967,0.048164475709199905;0.4435424208641052,0.7249659299850464,-0.02668624557554722;0.4956108629703522,0.8943181037902832,0.23510020971298218;0.43921759724617004,0.8942506313323975,0.13243113458156586;0.4865091145038605,0.9108965396881104,0.24639029800891876;0.4407292604446411,0.9133310317993164,0.14254514873027802;
0.5233525037765503,0.2830924689769745,-0.028620192781090736;0.43133386969566345,0.2720549404621124,-0.07011576741933823;0.5340303778648376,0.4107043147087097,0.024529004469513893;0.3621351420879364,0.31466513872146606,-0.201120987534523;0.537125825881958,0.5280169248580933,-0.04288748651742935;0.4219004809856415,0.24508844316005707,-0.3897911012172699;0.5006204843521118,0.5373984575271606,0.019197579473257065;0.4462733864784241,0.5387314558029175,-0.01930832862854004;0.49794572591781616,0.7252480983734131,0.03709853067994118;0.4438292384147644,0.7255867719650269,-0.016349541023373604;0.49508702754974365,0.8922935724258423,0.24164624512195587;0.43808868527412415,0.8906673192977905,0.16238144040107727;0.48736903071403503,0.9085116386413574,0.25440922379493713;0.441509872674942,0.910854697227478,0.17439478635787964;
0.5240645408630371,0.2840505838394165,-0.02744281478226185;0.4321674406528473,0.2712506949901581,-0.07955168932676315;0.5355409979820251,0.41518908739089966,0.025716295465826988;0.3623056411743164,0.31213250756263733,-0.21656960248947144;0.5382415652275085,0.5295770168304443,-0.04047301039099693;0.42355629801750183,0.24846717715263367,-0.4019346535205841;0.5011446475982666,0.5405551791191101,0.02521197311580181;0.447292298078537,0.5407913327217102,-0.025355540215969086;0.49784716963768005,0.7256829738616943,0.050592001527547836;0.4445183575153351,0.7275615334510803,-0.02258240059018135;0.49474403262138367,0.8937249183654785,0.2418278604745865;0.437848836183548,0.8936629295349121,0.14685948193073273;0.4868711531162262,0.9108844995498657,0.25351041555404663;0.43799808621406555,0.9099065065383911,0.15821507573127747;
0.5234420299530029,0.2824374735355377,-0.03348841890692711;0.432401567697525,0.26896750926971436,-0.08099038898944855;0.5352756381034851,0.41368305683135986,0.021998398005962372;0.36261463165283203,0.30986812710762024,-0.21261271834373474;0.5364097356796265,0.5315483212471008,-0.043271295726299286;0.42464759945869446,0.2519981265068054,-0.39634087681770325;0.5007221698760986,0.5372671484947205,0.022654371336102486;0.44684678316116333,0.5356793403625488,-0.022766824811697006;0.4974406957626343,0.7249822616577148,0.04956483468413353;0.4428007900714874,0.7235963940620422,-0.019881172105669975;0.49700677394866943,0.8900854587554932,0.2485358566045761;0.43755435943603516,0.8881199359893799,0.15045598149299622;0.4900023639202118,0.9034351110458374,0.2606440782546997;0.44038423895835876,0.9048245549201965,0.16154681146144867;
0.5236743092536926,0.28357958793640137,-0.03711152449250221;0.4315205514431,0.2703360617160797,-0.09104914963245392;0.5353275537490845,0.41429752111434937,0.024012289941310883;0.3614945113658905,0.3090946078300476,-0.22458355128765106;0.5366224050521851,0.5313961505889893,-0.03724326193332672;0.4248645603656769,0.25120219588279724,-0.40439099073410034;0.5007165670394897,0.5392501354217529,0.026920361444354057;0.4468133747577667,0.5398499965667725,-0.027039941400289536;0.49831342697143555,0.7286125421524048,0.05613301321864128;0.44318199157714844,0.7283681631088257,-0.02606913447380066;0.49644964933395386,0.8923002481460571,0.26779499650001526;0.4385674297809601,0.894622266292572,0.14591780304908752;0.4884534180164337,0.9073736071586609,0.28146547079086304;0.4407324194908142,0.9115861654281616,0.15740595757961273;
0.5235946774482727,0.2820451557636261,-0.028115514665842056;0.43271568417549133,0.26764318346977234,-0.08162853866815567;0.5344525575637817,0.41405758261680603,0.02518276311457157;0.36151158809661865,0.3081868290901184,-0.218238964676857;0.5369181036949158,0.5317232608795166,-0.04118450731039047;0.42429742217063904,0.25000765919685364,-0.3986952602863312;0.5012763738632202,0.5367072820663452,0.028174879029393196;0.44761717319488525,0.5374866127967834,-0.028293557465076447;0.4975593388080597,0.725962221622467,0.04816112294793129;0.4444727301597595,0.7259433269500732,-0.03339998796582222;0.49477145075798035,0.8949102163314819,0.2549515664577484;0.4378986954689026,0.8941214084625244,0.1351451873779297;0.48662835359573364,0.9116696119308472,0.2682679295539856;0.43930962681770325,0.9108831882476807,0.14646638929843903;
0.5233604907989502,0.2817986011505127,-0.040324773639440536;0.43069979548454285,0.26912614703178406,-0.09832032769918442;0.5346872806549072,0.410129189491272,0.01678520441055298;0.36039498448371887,0.3071160316467285,-0.23023542761802673;0.5362082719802856,0.5288624167442322,-0.047953199595212936;0.4229852557182312,0.24638572335243225,-0.40197524428367615;0.5005056262016296,0.5352088212966919,0.030775243416428566;0.4475138485431671,0.5357673168182373,-0.030935043469071388;0.49724817276000977,0.7257293462753296,0.04862261563539505;0.44332170486450195,0.7207725644111633,-0.02820618823170662;0.49522924423217773,0.8922971487045288,0.25682032108306885;0.4369346797466278,0.889051079750061,0.14923618733882904;0.4866510033607483,0.9091365933418274,0.2706654369831085;0.4377400577068329,0.9056470394134521,0.16183550655841827;
0.5236231088638306,0.2804735600948334,-0.03773050010204315;0.4310525059700012,0.26851120591163635,-0.08944640308618546;0.5339542627334595,0.4080813527107239,0.018695134669542313;0.36024823784828186,0.3053828477859497,-0.2236989438533783;0.5354275107383728,0.5267890095710754,-0.04349344223737717;0.42000579833984375,0.24407753348350525,-0.40113452076911926;0.5008180737495422,0.5356459617614746,0.025598062202334404;0.4473123550415039,0.5358737111091614,-0.0257576797157526;0.4965004324913025,0.7244144678115845,0.04044131934642792;0.4420674741268158,0.7198901176452637,-0.023209746927022934;0.4950428605079651,0.8916507363319397,0.25508245825767517;0.43610623478889465,0.8875870704650879,0.16102807223796844;0.4864622950553894,0.9087372422218323,0.26939138770103455;0.4381188750267029,0.9042398929595947,0.17421026527881622;
0.5234494209289551,0.28221017122268677,-0.041440997272729874;0.4281381666660309,0.27321678400039673,-0.0847490206360817;0.533444344997406,0.411916047334671,0.01153124775737524;0.3591617941856384,0.30640584230422974,-0.21975693106651306;0.5377960205078125,0.5273556709289551,-0.05630728229880333;0.4156534969806671,0.23920002579689026,-0.41000208258628845;0.5018115043640137,0.5351134538650513,0.02078566513955593;0.44682925939559937,0.5356330275535583,-0.02095973491668701;0.4958743751049042,0.7242401838302612,0.04591758921742439;0.44270819425582886,0.7215153574943542,-0.01942969299852848;0.4949670135974884,0.890953779220581,0.2580985128879547;0.4366533160209656,0.8866318464279175,0.1610904484987259;0.48795443773269653,0.9069148898124695,0.27190595865249634;0.4386528730392456,0.9032179117202759,0.17353712022304535;
0.5232917666435242,0.2817780375480652,-0.04933711141347885;0.42774784564971924,0.2731945514678955,-0.0911678746342659;0.5342877507209778,0.4129059910774231,-0.0017876570345833898;0.36025556921958923,0.30782827734947205,-0.22713236510753632;0.5373935699462891,0.5317901968955994,-0.07769233733415604;0.41375017166137695,0.22976446151733398,-0.4250623881816864;0.5018212199211121,0.5343292355537415,0.020700445398688316;0.4455772042274475,0.5352873206138611,-0.020907146856188774;0.49456509947776794,0.724442183971405,0.04953565448522568;0.4416753053665161,0.7234194278717041,-0.02225596457719803;0.49417993426322937,0.8926528096199036,0.26480886340141296;0.4362022280693054,0.8883846998214722,0.15652088820934296;0.4872420132160187,0.9081618785858154,0.27878883481025696;0.43907099962234497,0.9057610034942627,0.16853831708431244;
